section	Arc	ahead														
section	amcl_linear_Y_ahead															
W_X	11.3059	W_Y	-0.0265744		A		-175.106	All_adjust1		0.05	flag_plus	0	OX	11.7153	O_Y	0.699786
W_X	11.2559	W_Y	-0.0306044		A		-175.176	All_adjust1		-0.05	flag_plus	0	OX	11.4239	O_Y	0.651286
W_X	11.2313	W_Y	-0.0326657		A		-175.179	All_adjust1		-0.0241381	flag_plus	0	OX	11.3997	O_Y	0.647324
W_X	11.2068	W_Y	-0.0347342		A		-175.179	All_adjust1		-0.0259078	flag_plus	0	OX	11.3754	O_Y	0.643361
W_X	11.1823	W_Y	-0.036803		A		-174.739	All_adjust1		-0.0273551	flag_plus	0	OX	11.3511	O_Y	0.639398
W_X	11.1567	W_Y	-0.0391608		A		-175.829	All_adjust1		-0.0292743	flag_plus	0	OX	11.3257	O_Y	0.635063
W_X	11.1294	W_Y	-0.0411503		A		-175.829	All_adjust1		-0.0302781	flag_plus	0	OX	11.2987	O_Y	0.630966
W_X	11.1021	W_Y	-0.0431397		A		-175.829	All_adjust1		-0.0317297	flag_plus	0	OX	11.2716	O_Y	0.626868
W_X	11.0454	W_Y	-0.047278		A		-176.559	All_adjust1		-0.0366249	flag_plus	0	OX	11.2154	O_Y	0.618346
W_X	11.0181	W_Y	-0.0535745		A		-176.623	All_adjust1		-0.0426957	flag_plus	0	OX	11.1867	O_Y	0.614369
W_X	10.9896	W_Y	-0.057983		A		-176.764	All_adjust1		-0.0436807	flag_plus	0	OX	11.1574	O_Y	0.610404
W_X	10.9579	W_Y	-0.0597745		A		-177.179	All_adjust1		-0.0428029	flag_plus	0	OX	11.1259	O_Y	0.606257
W_X	10.9262	W_Y	-0.0613361		A		-177.525	All_adjust1		-0.0441009	flag_plus	0	OX	11.0945	O_Y	0.602339
W_X	10.8929	W_Y	-0.0627767		A		-177.976	All_adjust1		-0.0450336	flag_plus	0	OX	11.0613	O_Y	0.59842
W_X	10.8596	W_Y	-0.0639546		A		-178.428	All_adjust1		-0.0456332	flag_plus	0	OX	11.0282	O_Y	0.594762
W_X	10.7918	W_Y	-0.0658155		A		-179.331	All_adjust1		-0.047613	flag_plus	0	OX	10.9607	O_Y	0.587854
W_X	10.7605	W_Y	-0.0686944		A		-179.688	All_adjust1		-0.05	flag_plus	0	OX	10.9258	O_Y	0.584838
W_X	10.7273	W_Y	-0.0705318		A		179.982	All_adjust1		-0.05	flag_plus	0	OX	10.8904	O_Y	0.582047
W_X	10.6907	W_Y	-0.07052		A		179.641	All_adjust1		-0.049059	flag_plus	0	OX	10.8538	O_Y	0.579415
W_X	10.6524	W_Y	-0.0702805		A		179.35	All_adjust1		-0.0489755	flag_plus	0	OX	10.8156	O_Y	0.576894
W_X	10.6141	W_Y	-0.069846		A		179.06	All_adjust1		-0.0485265	flag_plus	0	OX	10.7774	O_Y	0.574562
W_X	10.5742	W_Y	-0.0691906		A		178.305	All_adjust1		-0.0478933	flag_plus	0	OX	10.7375	O_Y	0.572335
W_X	10.5343	W_Y	-0.0680094		A		177.841	All_adjust1		-0.046613	flag_plus	0	OX	10.6976	O_Y	0.570634
W_X	10.4926	W_Y	-0.0679783		A		177.448	All_adjust1		-0.0477448	flag_plus	0	OX	10.6561	O_Y	0.569199
W_X	10.451	W_Y	-0.0672873		A		176.968	All_adjust1		-0.0464635	flag_plus	0	OX	10.6145	O_Y	0.568101
W_X	10.4083	W_Y	-0.0650302		A		176.368	All_adjust1		-0.0435325	flag_plus	0	OX	10.5718	O_Y	0.56737
W_X	10.3658	W_Y	-0.0623263		A		175.947	All_adjust1		-0.041475	flag_plus	0	OX	10.5292	O_Y	0.567085
W_X	10.3232	W_Y	-0.0593098		A		175.526	All_adjust1		-0.0391441	flag_plus	0	OX	10.4865	O_Y	0.567114
W_X	10.2361	W_Y	-0.053575		A		174.763	All_adjust1		-0.0326517	flag_plus	0	OX	10.399	O_Y	0.567817
W_X	10.1923	W_Y	-0.0552687		A		174.506	All_adjust1		-0.0411809	flag_plus	0	OX	10.3541	O_Y	0.568777
W_X	10.1467	W_Y	-0.0518335		A		174.076	All_adjust1		-0.0328176	flag_plus	0	OX	10.3082	O_Y	0.569985
W_X	10.1005	W_Y	-0.0470349		A		173.612	All_adjust1		-0.0290114	flag_plus	0	OX	10.2617	O_Y	0.571557
W_X	10.0533	W_Y	-0.0417501		A		173.156	All_adjust1		-0.0250779	flag_plus	0	OX	10.2143	O_Y	0.573549
W_X	10.0065	W_Y	-0.0361349		A		172.85	All_adjust1		-0.0209178	flag_plus	0	OX	10.1672	O_Y	0.575899
W_X	9.96018	W_Y	-0.0324094		A		172.547	All_adjust1		-0.0201204	flag_plus	0	OX	10.1201	O_Y	0.5785
section	back	liner														
W_X	9.23385	W_Y	0.0682784		A		169.735	All_adjust1		0.05	flag_plus	0	OX	9.92639	O_Y	0.591366
W_X	9.18602	W_Y	0.0765621		A		169.495	All_adjust1		0.0451872	flag_plus	0	OX	9.33174	O_Y	0.647022
W_X	9.09002	W_Y	0.0936592		A		168.96	All_adjust1		0.05	flag_plus	0	OX	9.23287	O_Y	0.658667
W_X	9.0412	W_Y	0.103184		A		168.96	All_adjust1		0.05	flag_plus	0	OX	9.18353	O_Y	0.664974
W_X	8.99235	W_Y	0.112716		A		169.684	All_adjust1		0.05	flag_plus	0	OX	9.13416	O_Y	0.671286
W_X	8.94322	W_Y	0.121015		A		170.046	All_adjust1		0.05	flag_plus	0	OX	9.08471	O_Y	0.676974
W_X	8.89362	W_Y	0.127604		A		170.664	All_adjust1		0.05	flag_plus	0	OX	9.03519	O_Y	0.68236
W_X	8.84443	W_Y	0.135428		A		171.256	All_adjust1		0.05	flag_plus	0	OX	8.98565	O_Y	0.687235
W_X	8.79523	W_Y	0.142997		A		172.073	All_adjust1		0.05	flag_plus	0	OX	8.93606	O_Y	0.6916
W_X	8.74597	W_Y	0.149843		A		172.458	All_adjust1		0.05	flag_plus	0	OX	8.88641	O_Y	0.695257
W_X	8.69849	W_Y	0.155557		A		173.039	All_adjust1		0.05	flag_plus	0	OX	8.83672	O_Y	0.698583
