section	Arc	ahead														
section	amcl_linear_Y_ahead															
W_X111	11.4208	W_Y	0.00178228		A		-178.486	All_adjust1		-0.0293986	flag_plus	1	OX	11.8824	O_Y	-0.0239089
W_X111	11.3962	W_Y	0.00113168		A		-178.486	All_adjust1		-0.0463082	flag_plus	2	OX	11.5872	O_Y	-0.0339577
W_X111	11.3715	W_Y	0.000481064		A		-178.486	All_adjust1		-0.05	flag_plus	3	OX	11.5626	O_Y	-0.0345618
W_X111	11.3469	W_Y	-0.000169506		A		-178.486	All_adjust1		-0.000508989	flag_plus	3	OX	11.538	O_Y	-0.0351659
W_X111	11.3223	W_Y	-0.000820077		A		-178.486	All_adjust1		-0.000964396	flag_plus	3	OX	11.5134	O_Y	-0.0357699
W_X111	11.2709	W_Y	-0.00217907		A		-178.999	All_adjust1		-0.00245409	flag_plus	3	OX	11.462	O_Y	-0.0370318
W_X111	11.2457	W_Y	-0.00392552		A		-179.316	All_adjust1		-0.00385773	flag_plus	3	OX	11.4357	O_Y	-0.037441
W_X111	11.2189	W_Y	-0.00506364		A		-179.288	All_adjust1		-0.00413008	flag_plus	3	OX	11.4084	O_Y	-0.0376945
W_X111	11.191	W_Y	-0.00541042		A		-179.451	All_adjust1		-0.00386875	flag_plus	3	OX	11.3805	O_Y	-0.0379532
W_X111	11.1615	W_Y	-0.00569323		A		-179.451	All_adjust1		-0.00414471	flag_plus	3	OX	11.3509	O_Y	-0.0381426
W_X111	11.1314	W_Y	-0.00598124		A		-179.451	All_adjust1		-0.00436051	flag_plus	3	OX	11.3208	O_Y	-0.0383356
W_X111	11.1013	W_Y	-0.00626925		A		-179.451	All_adjust1		-0.00456128	flag_plus	3	OX	11.2908	O_Y	-0.0385285
W_X111	11.039	W_Y	-0.00686627		A		-179.451	All_adjust1		-0.00521404	flag_plus	3	OX	11.2284	O_Y	-0.0389285
W_X111	11.0072	W_Y	-0.00717001		A		-179.609	All_adjust1		-0.00515433	flag_plus	3	OX	11.1967	O_Y	-0.039132
W_X111	10.9735	W_Y	-0.00760012		A		-179.564	All_adjust1		-0.00559836	flag_plus	3	OX	11.1633	O_Y	-0.0392543
W_X111	10.9397	W_Y	-0.00820256		A		-179.494	All_adjust1		-0.00613084	flag_plus	3	OX	11.13	O_Y	-0.0393765
W_X111	10.9063	W_Y	-0.00849725		A		-179.494	All_adjust1		-0.00607565	flag_plus	3	OX	11.0966	O_Y	-0.0394989
W_X111	10.8708	W_Y	-0.00881101		A		-179.494	All_adjust1		-0.00635902	flag_plus	3	OX	11.061	O_Y	-0.0396292
W_X111	10.8352	W_Y	-0.00912478		A		-179.494	All_adjust1		-0.0065756	flag_plus	3	OX	11.0255	O_Y	-0.0397594
W_X111	10.763	W_Y	-0.00976205		A		-179.494	All_adjust1		-0.00726756	flag_plus	3	OX	10.9533	O_Y	-0.0400241
W_X111	10.7258	W_Y	-0.0100904		A		-179.494	All_adjust1		-0.00721079	flag_plus	3	OX	10.9161	O_Y	-0.0401604
W_X111	10.6881	W_Y	-0.0122693		A		-179.412	All_adjust1		-0.010192	flag_plus	3	OX	10.8783	O_Y	-0.0402987
W_X111	10.6499	W_Y	-0.0157773		A		-179.277	All_adjust1		-0.0133616	flag_plus	3	OX	10.8401	O_Y	-0.040439
W_X111	10.6105	W_Y	-0.016274		A		-179.277	All_adjust1		-0.0112081	flag_plus	3	OX	10.8007	O_Y	-0.0405833
W_X111	10.5706	W_Y	-0.0167776		A		-179.277	All_adjust1		-0.0120475	flag_plus	3	OX	10.7607	O_Y	-0.0407297
W_X111	10.5295	W_Y	-0.0172953		A		-179.277	All_adjust1		-0.0124197	flag_plus	3	OX	10.7197	O_Y	-0.0408801
W_X111	10.4879	W_Y	-0.0178197		A		-179.277	All_adjust1		-0.0127894	flag_plus	3	OX	10.6781	O_Y	-0.0410325
W_X111	10.4458	W_Y	-0.0183508		A		-179.277	All_adjust1		-0.0131654	flag_plus	3	OX	10.636	O_Y	-0.0411869
W_X111	10.4036	W_Y	-0.0204575		A		-179.368	All_adjust1		-0.0158363	flag_plus	3	OX	10.5928	O_Y	-0.0413453
W_X111	10.3613	W_Y	-0.0232033		A		-179.275	All_adjust1		-0.0179921	flag_plus	3	OX	10.549	O_Y	-0.0413853
W_X111	10.316	W_Y	-0.0237769		A		-179.275	All_adjust1		-0.0166403	flag_plus	3	OX	10.5037	O_Y	-0.0414268
W_X111	10.2707	W_Y	-0.0243504		A		-179.275	All_adjust1		-0.0173894	flag_plus	3	OX	10.4584	O_Y	-0.0414683
W_X111	10.1809	W_Y	-0.0254862		A		-179.275	All_adjust1		-0.0186118	flag_plus	3	OX	10.3686	O_Y	-0.0415505
W_X111	10.1355	W_Y	-0.0260608		A		-179.476	All_adjust1		-0.0184975	flag_plus	3	OX	10.3232	O_Y	-0.041592
W_X111	10.0889	W_Y	-0.0311586		A		-179.554	All_adjust1		-0.0255934	flag_plus	3	OX	10.2767	O_Y	-0.0414716
W_X111	10.0418	W_Y	-0.033275		A		-179.672	All_adjust1		-0.0240853	flag_plus	3	OX	10.2297	O_Y	-0.0411951
W_X111	9.99309	W_Y	-0.033554		A		-179.916	All_adjust1		-0.0233612	flag_plus	3	OX	10.181	O_Y	-0.0407751
section	back	liner														
W_X111	9.34091	W_Y	-0.0238668		A		177.311	All_adjust1		0.013839	flag_plus	1	OX	10.0836	O_Y	-0.0393229
W_X111	9.28951	W_Y	-0.0232551		A		177.385	All_adjust1		0.0134305	flag_plus	2	OX	9.48686	O_Y	-0.014739
W_X111	9.24072	W_Y	-0.0214283		A		177.017	All_adjust1		0.0189722	flag_plus	3	OX	9.43825	O_Y	-0.0116905
W_X111	9.19101	W_Y	-0.0188378		A		176.748	All_adjust1		0.0256468	flag_plus	4	OX	9.38859	O_Y	-0.00824177
W_X111	9.14131	W_Y	-0.016014		A		177.011	All_adjust1		0.0254797	flag_plus	5	OX	9.33895	O_Y	-0.0045601
W_X111	9.08896	W_Y	-0.0131015		A		177.248	All_adjust1		0.026409	flag_plus	6	OX	9.28929	O_Y	-0.00110674
W_X111	8.98843	W_Y	-0.00816963		A		177.566	All_adjust1		0.0331415	flag_plus	7	OX	9.18996	O_Y	0.00534254
W_X111	8.9387	W_Y	-0.00605531		A		177.755	All_adjust1		0.0380341	flag_plus	8	OX	9.14027	O_Y	0.00828236
W_X111	8.88896	W_Y	-0.00410519		A		178.093	All_adjust1		0.040493	flag_plus	9	OX	9.09057	O_Y	0.0110581
W_X111	8.83757	W_Y	-0.00215873		A		178.064	All_adjust1		0.05	flag_plus	10	OX	9.04085	O_Y	0.0135409
W_X111	8.78666	W_Y	-0.000256455		A		178.321	All_adjust1		0.05	flag_plus	11	OX	8.99113	O_Y	0.0160239
W_X111	8.73691	W_Y	0.00120233		A		178.596	All_adjust1		0.00164594	flag_plus	11	OX	8.94141	O_Y	0.0182671
W_X111	8.68712	W_Y	0.00242213		A		179.321	All_adjust1		0.00238913	flag_plus	11	OX	8.89165	O_Y	0.0202718
W_X111	8.63795	W_Y	0.00115286		A		179.841	All_adjust1		-0.000352817	flag_plus	11	OX	8.84189	O_Y	0.0216462
W_X111	8.58882	W_Y	-0.000833451		A		-179.63	All_adjust1		-0.00188992	flag_plus	11	OX	8.79209	O_Y	0.0225933
W_X111	8.53907	W_Y	-0.00115469		A		-179.441	All_adjust1		-0.000734621	flag_plus	11	OX	8.74234	O_Y	0.0231061
W_X111	8.4893	W_Y	-0.00164042		A		-179.598	All_adjust1		-0.00146605	flag_plus	11	OX	8.69256	O_Y	0.0234548
W_X111	8.44004	W_Y	-0.00129175		A		-179.606	All_adjust1		-0.000561522	flag_plus	11	OX	8.64279	O_Y	0.0239403
W_X111	8.39128	W_Y	-0.000251257		A		-179.62	All_adjust1		0.000559109	flag_plus	11	OX	8.59301	O_Y	0.0244259
W_X111	8.29173	W_Y	-0.000912387		A		-179.62	All_adjust1		-0.00130761	flag_plus	11	OX	8.49346	O_Y	0.025397
W_X111	8.24195	W_Y	-0.00124294		A		-179.62	All_adjust1		-0.0010155	flag_plus	11	OX	8.44369	O_Y	0.0258826
W_X111	8.19172	W_Y	-0.0010842		A		-179.625	All_adjust1		-0.000585411	flag_plus	11	OX	8.39391	O_Y	0.0263682
W_X111	8.1406	W_Y	7.00558E-05		A		-179.643	All_adjust1		0.000900876	flag_plus	11	OX	8.34413	O_Y	0.0268537
W_X111	8.09068	W_Y	-8.11606E-05		A		-179.645	All_adjust1		-0.000356418	flag_plus	11	OX	8.29435	O_Y	0.0273393
W_X111	8.04091	W_Y	-0.000389522		A		-179.645	All_adjust1		-0.000482826	flag_plus	11	OX	8.24458	O_Y	0.0278248
W_X111	7.99091	W_Y	-0.000252953		A		-179.655	All_adjust1		-2.39369E-05	flag_plus	11	OX	8.19481	O_Y	0.0283103
W_X111	7.89001	W_Y	0.00188669		A		-179.711	All_adjust1		0.00292497	flag_plus	11	OX	8.09526	O_Y	0.0292815
W_X111	7.83986	W_Y	0.00241197		A		-179.727	All_adjust1		0.00174524	flag_plus	11	OX	8.04548	O_Y	0.029767
W_X111	7.79008	W_Y	0.00217442		A		-179.727	All_adjust1		0.00125752	flag_plus	11	OX	7.99571	O_Y	0.0302526
W_X111	7.74028	W_Y	0.00193679		A		-179.727	All_adjust1		0.00121316	flag_plus	11	OX	7.94591	O_Y	0.0307383
W_X111	7.68931	W_Y	0.0032761		A		-179.708	All_adjust1		0.00334917	flag_plus	11	OX	7.89615	O_Y	0.0312237
W_X111	7.63896	W_Y	0.00376461		A		-179.699	All_adjust1		0.00279221	flag_plus	11	OX	7.84638	O_Y	0.0317092
W_X111	7.58918	W_Y	0.00350352		A		-179.699	All_adjust1		0.00217587	flag_plus	11	OX	7.79661	O_Y	0.0321947
W_X111	7.48963	W_Y	0.00298128		A		-179.699	All_adjust1		0.00173177	flag_plus	11	OX	7.69706	O_Y	0.0331659
W_X111	7.43724	W_Y	0.00384925		A		-179.684	All_adjust1		0.00343768	flag_plus	11	OX	7.64728	O_Y	0.0336515
W_X111	7.38548	W_Y	0.00442419		A		-179.673	All_adjust1		0.00339502	flag_plus	11	OX	7.5975	O_Y	0.034137
W_X111	7.33573	W_Y	0.00414027		A		-179.673	All_adjust1		0.00259041	flag_plus	11	OX	7.54775	O_Y	0.0346224
W_X111	7.28595	W_Y	0.00385622		A		-179.673	All_adjust1		0.00252891	flag_plus	11	OX	7.49797	O_Y	0.0351079
W_X111	7.23568	W_Y	0.00289358		A		-179.641	All_adjust1		0.00133934	flag_plus	11	OX	7.44819	O_Y	0.0355935
W_X111	7.18525	W_Y	0.0016991		A		-179.601	All_adjust1		0.000435594	flag_plus	11	OX	7.39839	O_Y	0.0360793
W_X111	7.13547	W_Y	0.00135235		A		-179.601	All_adjust1		0.000874229	flag_plus	11	OX	7.34862	O_Y	0.0365649
W_X111	7.08569	W_Y	0.00100563		A		-179.601	All_adjust1		0.000495908	flag_plus	11	OX	7.29884	O_Y	0.0370504
W_X111	7.03577	W_Y	-0.000123813		A		-179.605	All_adjust1		-0.000889567	flag_plus	11	OX	7.24906	O_Y	0.037536
W_X111	6.98568	W_Y	-0.00207537		A		-179.614	All_adjust1		-0.00275523	flag_plus	11	OX	7.19929	O_Y	0.0380216
W_X111	6.9359	W_Y	-0.00241068		A		-179.614	All_adjust1		-0.00163005	flag_plus	11	OX	7.14951	O_Y	0.0385071
W_X111	6.88612	W_Y	-0.00274598		A		-179.614	All_adjust1		-0.00212337	flag_plus	11	OX	7.09973	O_Y	0.0389927
W_X111	6.78683	W_Y	-0.00252366		A		-179.635	All_adjust1		-0.00154396	flag_plus	11	OX	7.00018	O_Y	0.0399638
W_X111	6.73798	W_Y	0.000373791		A		-179.707	All_adjust1		0.00242815	flag_plus	11	OX	6.9504	O_Y	0.0404494
W_X111	6.68835	W_Y	0.000625065		A		-179.718	All_adjust1		0.000164922	flag_plus	11	OX	6.90063	O_Y	0.040935
W_X111	6.63857	W_Y	0.000379931		A		-179.718	All_adjust1		3.94464E-05	flag_plus	11	OX	6.85085	O_Y	0.0414205
W_X111	6.58866	W_Y	1.83113E-05		A		-179.716	All_adjust1		-0.000222792	flag_plus	11	OX	6.80107	O_Y	0.0419061
W_X111	6.53775	W_Y	-0.00120565		A		-179.7	All_adjust1		-0.0017163	flag_plus	11	OX	6.7513	O_Y	0.0423917
W_X111	6.48762	W_Y	-0.00177473		A		-179.696	All_adjust1		-0.00147898	flag_plus	11	OX	6.70152	O_Y	0.0428772
W_X111	6.38806	W_Y	-0.00230359		A		-179.696	All_adjust1		-0.00192339	flag_plus	11	OX	6.60197	O_Y	0.0438484
W_X111	6.33828	W_Y	-0.00256802		A		-179.696	All_adjust1		-0.00191396	flag_plus	11	OX	6.55219	O_Y	0.0443339
W_X111	6.2884	W_Y	-0.00790174		A		-179.622	All_adjust1		-0.00954254	flag_plus	11	OX	6.50242	O_Y	0.0448195
W_X111	6.23856	W_Y	-0.0107233		A		-179.586	All_adjust1		-0.00879734	flag_plus	11	OX	6.45264	O_Y	0.0453051
W_X111	6.18879	W_Y	-0.0110834		A		-179.586	All_adjust1		-0.00758052	flag_plus	11	OX	6.40286	O_Y	0.0457906
W_X111	6.13901	W_Y	-0.0114434		A		-179.586	All_adjust1		-0.00822639	flag_plus	11	OX	6.35309	O_Y	0.0462761
W_X111	6.08828	W_Y	-0.013044		A		-179.548	All_adjust1		-0.0102896	flag_plus	11	OX	6.30331	O_Y	0.0467617
W_X111	5.98788	W_Y	-0.0149687		A		-179.893	All_adjust1		-0.0116848	flag_plus	11	OX	6.20376	O_Y	0.0477328
W_X111	5.9381	W_Y	-0.0150618		A		-179.893	All_adjust1		-0.0103061	flag_plus	11	OX	6.15399	O_Y	0.0485458
W_X111	5.88832	W_Y	-0.0151549		A		-179.893	All_adjust1		-0.0106643	flag_plus	11	OX	6.10421	O_Y	0.0493589
W_X111	5.83972	W_Y	-0.0145482		A		-179.908	All_adjust1		-0.00970776	flag_plus	11	OX	6.05444	O_Y	0.0501719
W_X111	5.79152	W_Y	-0.0136287		A		-179.928	All_adjust1		-0.00893837	flag_plus	11	OX	6.00462	O_Y	0.0509858
W_X111	5.74169	W_Y	-0.013691		A		-179.928	All_adjust1		-0.00977809	flag_plus	11	OX	5.95479	O_Y	0.0517997
W_X111	5.64218	W_Y	-0.0138152		A		-179.928	All_adjust1		-0.00975517	flag_plus	11	OX	5.85529	O_Y	0.053425
W_X111	5.59229	W_Y	-0.0149963		A		179.687	All_adjust1		-0.0113752	flag_plus	11	OX	5.80552	O_Y	0.0542379
W_X111	5.54223	W_Y	-0.017358		A		179.698	All_adjust1		-0.0137565	flag_plus	11	OX	5.75575	O_Y	0.0553891
W_X111	5.49246	W_Y	-0.0170953		A		179.698	All_adjust1		-0.0113891	flag_plus	11	OX	5.70599	O_Y	0.0565403
W_X111	5.44268	W_Y	-0.0168325		A		179.698	All_adjust1		-0.0116251	flag_plus	11	OX	5.65622	O_Y	0.0576915
W_X111	5.39293	W_Y	-0.0163409		A		179.708	All_adjust1		-0.011107	flag_plus	11	OX	5.60632	O_Y	0.058846
W_X111	5.344	W_Y	-0.0151936		A		179.749	All_adjust1		-0.00984221	flag_plus	11	OX	5.5567	O_Y	0.0599938
W_X111	5.2943	W_Y	-0.014877		A		179.754	All_adjust1		-0.0103568	flag_plus	11	OX	5.50693	O_Y	0.061145
W_X111	5.24449	W_Y	-0.0146629		A		179.754	All_adjust1		-0.010152	flag_plus	11	OX	5.45713	O_Y	0.062297
W_X111	5.19466	W_Y	-0.0144531		A		179.754	All_adjust1		-0.00999205	flag_plus	11	OX	5.40736	O_Y	0.0634482
W_X111	5.14334	W_Y	-0.0143699		A		179.751	All_adjust1		-0.0100293	flag_plus	11	OX	5.3576	O_Y	0.0645994
W_X111	5.09304	W_Y	-0.0141973		A		179.751	All_adjust1		-0.0098203	flag_plus	11	OX	5.30783	O_Y	0.0657505
