test							
x_pos	0	y_pos	0	theta	0	num_flag	0
x_pos	0	y_pos	0	theta	0	num_flag	1
x_pos	0	y_pos	0	theta	0	num_flag	2
x_pos	0	y_pos	0	theta	0	num_flag	3
x_pos	0	y_pos	0	theta	0	num_flag	4
x_pos	0	y_pos	0	theta	0	num_flag	5
x_pos	0	y_pos	0	theta	0	num_flag	6
x_pos	0	y_pos	0	theta	0	num_flag	6
x_pos	0	y_pos	0	theta	0	num_flag	7
x_pos	0	y_pos	0	theta	0	num_flag	8
x_pos	0	y_pos	0	theta	0	num_flag	9
x_pos	0	y_pos	0	theta	0	num_flag	10
x_pos	0	y_pos	0	theta	0	num_flag	11
x_pos	0	y_pos	0	theta	0	num_flag	12
x_pos	0	y_pos	0	theta	0	num_flag	12
x_pos	0	y_pos	0	theta	0	num_flag	13
x_pos	0	y_pos	0	theta	0	num_flag	14
x_pos	0	y_pos	0	theta	0	num_flag	15
x_pos	0	y_pos	0	theta	0	num_flag	16
x_pos	0	y_pos	0	theta	0	num_flag	17
x_pos	0	y_pos	0	theta	0	num_flag	18
x_pos	0	y_pos	0	theta	0	num_flag	18
x_pos	0	y_pos	0	theta	0	num_flag	19
x_pos	0	y_pos	0	theta	0	num_flag	20
x_pos	0	y_pos	0	theta	0	num_flag	21
x_pos	0	y_pos	0	theta	0	num_flag	22
x_pos	0	y_pos	0	theta	0	num_flag	23
x_pos	0	y_pos	0	theta	0	num_flag	24
x_pos	0	y_pos	0	theta	0	num_flag	24
x_pos	0	y_pos	0	theta	0	num_flag	25
x_pos	0	y_pos	0	theta	0	num_flag	26
x_pos	0	y_pos	0	theta	0	num_flag	27
x_pos	0	y_pos	0	theta	0	num_flag	28
x_pos	0	y_pos	0	theta	0	num_flag	29
x_pos	0	y_pos	0	theta	0	num_flag	30
x_pos	0	y_pos	0	theta	0	num_flag	31
x_pos	0	y_pos	0	theta	0	num_flag	32
x_pos	0	y_pos	0	theta	0	num_flag	33
x_pos	0	y_pos	0	theta	0	num_flag	34
x_pos	0	y_pos	0	theta	0	num_flag	35
x_pos	0	y_pos	0	theta	0	num_flag	35
x_pos	0	y_pos	0	theta	0	num_flag	36
x_pos	0	y_pos	0	theta	0	num_flag	37
x_pos	0	y_pos	0	theta	0	num_flag	38
x_pos	0	y_pos	0	theta	0	num_flag	39
x_pos	0	y_pos	0	theta	0	num_flag	40
x_pos	0	y_pos	0	theta	0	num_flag	41
x_pos	0	y_pos	0	theta	0	num_flag	41
x_pos	0	y_pos	0	theta	0	num_flag	42
x_pos	0	y_pos	0	theta	0	num_flag	43
x_pos	0	y_pos	0	theta	0	num_flag	44
x_pos	0	y_pos	0	theta	0	num_flag	45
x_pos	0	y_pos	0	theta	0	num_flag	46
x_pos	0	y_pos	0	theta	0	num_flag	46
x_pos	0	y_pos	0	theta	0	num_flag	47
x_pos	0	y_pos	0	theta	0	num_flag	48
x_pos	0	y_pos	0	theta	0	num_flag	49
x_pos	0	y_pos	0	theta	0	num_flag	50
x_pos	0	y_pos	0	theta	0	num_flag	51
x_pos	0	y_pos	0	theta	0	num_flag	52
x_pos	0	y_pos	0	theta	0	num_flag	53
x_pos	0	y_pos	0	theta	0	num_flag	54
x_pos	0	y_pos	0	theta	0	num_flag	55
x_pos	0	y_pos	0	theta	0	num_flag	56
x_pos	0	y_pos	0	theta	0	num_flag	57
x_pos	0	y_pos	0	theta	0	num_flag	58
x_pos	0	y_pos	0	theta	0	num_flag	59
x_pos	0	y_pos	0	theta	0	num_flag	59
x_pos	0.0248697	y_pos	0	theta	0	num_flag	60
x_pos	0.0379508	y_pos	0	theta	0	num_flag	61
x_pos	0.0510396	y_pos	0	theta	0.00934434	num_flag	62
x_pos	0.0641256	y_pos	0.000122284	theta	-0.0105734	num_flag	63
x_pos	0.0778645	y_pos	-2.29888E-05	theta	-0.0105734	num_flag	64
x_pos	0.0916098	y_pos	-0.000168329	theta	-0.00365649	num_flag	65
x_pos	0.105356	y_pos	-0.000218591	theta	0.00398397	num_flag	65
x_pos	0.13414	y_pos	-0.000103917	theta	0.0116244	num_flag	66
x_pos	0.148535	y_pos	6.34308E-05	theta	0.00359892	num_flag	67
x_pos	0.163589	y_pos	0.000117608	theta	0.00359892	num_flag	68
x_pos	0.179301	y_pos	0.000174157	theta	0.00359892	num_flag	69
x_pos	0.194993	y_pos	0.000230631	theta	0.00359892	num_flag	70
x_pos	0.210703	y_pos	0.000287167	theta	0.00359892	num_flag	71
x_pos	0.226412	y_pos	0.000343704	theta	0.00359892	num_flag	71
x_pos	0.259128	y_pos	0.000461448	theta	0.00359892	num_flag	72
x_pos	0.276144	y_pos	0.000522688	theta	0.00359892	num_flag	73
x_pos	0.293147	y_pos	0.00058388	theta	0.00359892	num_flag	74
x_pos	0.310158	y_pos	0.000645101	theta	0.00359892	num_flag	75
x_pos	0.327826	y_pos	0.000708689	theta	0.00359892	num_flag	76
x_pos	0.34549	y_pos	0.00077226	theta	0.00359892	num_flag	77
x_pos	0.363154	y_pos	0.000835832	theta	0.00359892	num_flag	77
x_pos	0.399797	y_pos	0.000967707	theta	0.00359892	num_flag	78
x_pos	0.418122	y_pos	0.00103366	theta	0.00359892	num_flag	79
x_pos	0.436441	y_pos	0.00109959	theta	0.00359892	num_flag	80
x_pos	0.454763	y_pos	0.00116553	theta	0.00747833	num_flag	81
x_pos	0.474387	y_pos	0.00131228	theta	0.00747833	num_flag	82
