test 
x_pos 0 y_pos 0 g_vel_dt 1.54173e+09 g_imu_dt 0
x_pos 0 y_pos 0 g_vel_dt 0.100028 g_imu_dt 0
x_pos 0 y_pos 0 g_vel_dt 0.1 g_imu_dt 0
x_pos 0 y_pos 0 g_vel_dt 0.100016 g_imu_dt 1.54173e+09
x_pos 0 y_pos 0 g_vel_dt 0.100016 g_imu_dt 0.0999963
x_pos 0 y_pos 0 g_vel_dt 0.199976 g_imu_dt 0.0999963
x_pos 0 y_pos 0 g_vel_dt 0.100013 g_imu_dt 0.199993
x_pos 0 y_pos 0 g_vel_dt 0.100005 g_imu_dt 0.100007
x_pos 0 y_pos 0 g_vel_dt 0.0999818 g_imu_dt 0.09998
x_pos 0 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.100002
x_pos 0 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.10001
x_pos 0 y_pos 0 g_vel_dt 0.2 g_imu_dt 0.100045
x_pos 0 y_pos 0 g_vel_dt 0.100005 g_imu_dt 0.100045
x_pos 0 y_pos 0 g_vel_dt 0.100014 g_imu_dt 0.199965
x_pos 0 y_pos 0 g_vel_dt 0.0999979 g_imu_dt 0.0999973
x_pos 0 y_pos 0 g_vel_dt 0.100006 g_imu_dt 0.100006
x_pos 0 y_pos 0 g_vel_dt 0.0999995 g_imu_dt 0.0999991
x_pos 0 y_pos 0 g_vel_dt 0.0999753 g_imu_dt 0.0999758
x_pos 0 y_pos 0 g_vel_dt 0.0999753 g_imu_dt 0.0999758
x_pos 0 y_pos 0 g_vel_dt 0.200013 g_imu_dt 0.200015
x_pos 0 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.0999994
x_pos 0 y_pos 0 g_vel_dt 0.100057 g_imu_dt 0.100057
x_pos 0 y_pos 0 g_vel_dt 0.0999608 g_imu_dt 0.0999618
x_pos 0 y_pos 0 g_vel_dt 0.0999905 g_imu_dt 0.0999915
x_pos 0 y_pos 0 g_vel_dt 0.0999905 g_imu_dt 0.0999915
x_pos 0 y_pos 0 g_vel_dt 0.200009 g_imu_dt 0.200002
x_pos 0 y_pos 0 g_vel_dt 0.0999905 g_imu_dt 0.100072
x_pos 0 y_pos 0 g_vel_dt 6.1315e-05 g_imu_dt 0.0999659
x_pos 0 y_pos 0 g_vel_dt 6.1315e-05 g_imu_dt 0.0999575
x_pos 0 y_pos 0 g_vel_dt 0.199944 g_imu_dt 0.100039
x_pos 0 y_pos 0 g_vel_dt 0.100003 g_imu_dt 0.100002
x_pos 0 y_pos 0 g_vel_dt 0.0999893 g_imu_dt 0.0999834
x_pos 0 y_pos 0 g_vel_dt 0.100029 g_imu_dt 0.0999834
x_pos 0 y_pos 0 g_vel_dt 0.100047 g_imu_dt 0.200025
x_pos 0 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.100001
x_pos 0 y_pos 0 g_vel_dt 0.0999451 g_imu_dt 0.100001
x_pos 0 y_pos 0 g_vel_dt 0.100009 g_imu_dt 0.0999543
x_pos 0 y_pos 0 g_vel_dt 0.100044 g_imu_dt 0.100043
x_pos 0 y_pos 0 g_vel_dt 0.100044 g_imu_dt 0.100043
x_pos 0 y_pos 0 g_vel_dt 0.19994 g_imu_dt 0.199942
x_pos 0 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.100003
x_pos 0 y_pos 0 g_vel_dt 0.100057 g_imu_dt 0.100054
x_pos 0 y_pos 0 g_vel_dt 0.0999847 g_imu_dt 0.0999851
x_pos 0 y_pos 0 g_vel_dt 0.0999908 g_imu_dt 0.0999911
x_pos 0 y_pos 0 g_vel_dt 0.100026 g_imu_dt 0.100025
x_pos 0 y_pos 0 g_vel_dt 0.100026 g_imu_dt 0.100025
x_pos 0 y_pos 0 g_vel_dt 0.199969 g_imu_dt 0.19997
x_pos 0.0124359 y_pos 0 g_vel_dt 0.100029 g_imu_dt 0.100027
x_pos 0.0255153 y_pos 0 g_vel_dt 0.0999445 g_imu_dt 0.0999479
x_pos 0.0385997 y_pos 0 g_vel_dt 0.0999828 g_imu_dt 0.0999822
x_pos 0.0516897 y_pos 0 g_vel_dt 0.100025 g_imu_dt 0.100025
x_pos 0.0654301 y_pos 0 g_vel_dt 0.0999959 g_imu_dt 0.0999972
x_pos 0.0791706 y_pos 0 g_vel_dt 0.0999959 g_imu_dt 0.0999972
x_pos 0.107965 y_pos 0 g_vel_dt 0.200024 g_imu_dt 0.200013
x_pos 0.122357 y_pos 0 g_vel_dt 0.0999774 g_imu_dt 0.0999822
x_pos 0.136751 y_pos 0 g_vel_dt 0.0999922 g_imu_dt 0.0999946
x_pos 0.1518 y_pos 0 g_vel_dt 0.099994 g_imu_dt 0.100056
x_pos 0.166851 y_pos 0 g_vel_dt 0.100014 g_imu_dt 0.100006
x_pos 0.182552 y_pos 0 g_vel_dt 0.099979 g_imu_dt 0.100006
x_pos 0.198258 y_pos 0 g_vel_dt 0.100012 g_imu_dt 0.199939
x_pos 0.213972 y_pos 0 g_vel_dt 0.100062 g_imu_dt 0.100059
x_pos 0.23033 y_pos 0 g_vel_dt 0.0999977 g_imu_dt 0.0999981
x_pos 0.246683 y_pos 0 g_vel_dt 0.0999675 g_imu_dt 0.0999663
x_pos 0.263694 y_pos 0 g_vel_dt 0.0999943 g_imu_dt 0.0999958
x_pos 0.280707 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.100002
x_pos 0.29772 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.100002
x_pos 0.333056 y_pos 0 g_vel_dt 0.20001 g_imu_dt 0.20001
x_pos 0.350722 y_pos 0 g_vel_dt 0.0999955 g_imu_dt 0.0999954
x_pos 0.368384 y_pos 0 g_vel_dt 0.0999695 g_imu_dt 0.0999714
x_pos 0.386703 y_pos 0 g_vel_dt 0.0999866 g_imu_dt 0.0999874
x_pos 0.405693 y_pos 0 g_vel_dt 0.100075 g_imu_dt 0.10007
x_pos 0.424662 y_pos 0 g_vel_dt 0.0999661 g_imu_dt 0.0999664
x_pos 0.443631 y_pos 0 g_vel_dt 0.0999661 g_imu_dt 0.0999664
x_pos 0.481589 y_pos 0 g_vel_dt 0.200034 g_imu_dt 0.200034
x_pos 0.501212 y_pos 0 g_vel_dt 0.0999621 g_imu_dt 0.0999617
x_pos 0.520849 y_pos 0 g_vel_dt 0.100036 g_imu_dt 0.100037
x_pos 0.540479 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.100002
x_pos 0.560758 y_pos 0 g_vel_dt 0.0999748 g_imu_dt 0.0999749
x_pos 0.581036 y_pos 0 g_vel_dt 0.0999664 g_imu_dt 0.0999694
x_pos 0.601313 y_pos 0 g_vel_dt 0.0999664 g_imu_dt 0.0999694
x_pos 0.643191 y_pos 0 g_vel_dt 0.200004 g_imu_dt 0.200001
x_pos 0.664136 y_pos 0 g_vel_dt 0.10003 g_imu_dt 0.10003
x_pos 0.685728 y_pos 0 g_vel_dt 0.0999936 g_imu_dt 0.0999943
x_pos 0.707982 y_pos 0 g_vel_dt 0.100031 g_imu_dt 0.10003
x_pos 0.730225 y_pos 0 g_vel_dt 0.0999787 g_imu_dt 0.0999784
x_pos 0.752468 y_pos 0 g_vel_dt 0.0999833 g_imu_dt 0.0999851
x_pos 0.774712 y_pos 0 g_vel_dt 0.0999833 g_imu_dt 0.0999851
x_pos 0.820528 y_pos 0 g_vel_dt 0.200054 g_imu_dt 0.200154
x_pos 0.843411 y_pos 0 g_vel_dt 0.0999183 g_imu_dt 0.0998885
x_pos 0.866964 y_pos 0 g_vel_dt 0.0999914 g_imu_dt 0.0999932
x_pos 0.890523 y_pos 0 g_vel_dt 0.100012 g_imu_dt 0.100017
x_pos 0.914079 y_pos 0 g_vel_dt 0.0999995 g_imu_dt 0.100002
x_pos 0.93829 y_pos 0 g_vel_dt 0.100002 g_imu_dt 0.100002
x_pos 0.962502 y_pos 0 g_vel_dt 0.100008 g_imu_dt 0.199928
x_pos 0.98737 y_pos 0 g_vel_dt 0.100014 g_imu_dt 0.100011
x_pos 1.01224 y_pos 0 g_vel_dt 0.100009 g_imu_dt 0.100011
x_pos 1.0371 y_pos 0 g_vel_dt 0.100011 g_imu_dt 0.100008
x_pos 1.06197 y_pos 0 g_vel_dt 0.100011 g_imu_dt 0.100008
x_pos 1.11169 y_pos 0 g_vel_dt 0.199966 g_imu_dt 6.1347e-05
x_pos 1.13656 y_pos 0 g_vel_dt 0.100003 g_imu_dt 6.1347e-05
x_pos 1.16142 y_pos 0 g_vel_dt 0.0999889 g_imu_dt 0.199934
x_pos 1.18629 y_pos 0 g_vel_dt 0.100018 g_imu_dt 0.100017
x_pos 1.21117 y_pos 0 g_vel_dt 0.100081 g_imu_dt 0.100073
x_pos 1.23602 y_pos 0 g_vel_dt 0.0999293 g_imu_dt 0.0999339
x_pos 1.26088 y_pos 0 g_vel_dt 0.0999832 g_imu_dt 0.0999859
x_pos 1.28574 y_pos 0 g_vel_dt 0.0999832 g_imu_dt 0.0999859
x_pos 1.33547 y_pos 0 g_vel_dt 0.200005 g_imu_dt 0.200004
x_pos 1.36035 y_pos 0 g_vel_dt 0.100034 g_imu_dt 0.100028
x_pos 1.38521 y_pos 0 g_vel_dt 0.0999867 g_imu_dt 0.0999862
x_pos 1.41006 y_pos 0 g_vel_dt 0.0999682 g_imu_dt 0.0999758
x_pos 1.43493 y_pos 0 g_vel_dt 0.0999963 g_imu_dt 0.0999962
x_pos 1.4598 y_pos 0 g_vel_dt 0.100014 g_imu_dt 0.100013
x_pos 1.48466 y_pos 0 g_vel_dt 0.100014 g_imu_dt 0.100013
x_pos 1.53439 y_pos 0 g_vel_dt 0.2 g_imu_dt 0.199999
x_pos 1.55926 y_pos 0 g_vel_dt 0.0999947 g_imu_dt 0.0999976
