section	Arc	ahead														
section	amcl_linear_Y_ahead															
W_X111	11.3178	W_Y	-0.0123162		A		-175.871	All_adjust1		-0.05	flag_plus	0	OX	11.9148	O_Y	-0.00924135
W_X111	11.2932	W_Y	-0.0140884		A		-175.871	All_adjust1		0.00151039	flag_plus	0	OX	11.6214	O_Y	-0.0435841
W_X111	11.2687	W_Y	-0.0158611		A		-175.871	All_adjust1		-0.0121664	flag_plus	0	OX	11.597	O_Y	-0.0464138
W_X111	11.2441	W_Y	-0.017633		A		-175.871	All_adjust1		-0.0134061	flag_plus	0	OX	11.5725	O_Y	-0.0492424
W_X111	11.218	W_Y	-0.0199112		A		-176.665	All_adjust1		-0.0153858	flag_plus	0	OX	11.547	O_Y	-0.0521975
W_X111	11.1898	W_Y	-0.023134		A		-176.4	All_adjust1		-0.0182786	flag_plus	0	OX	11.5208	O_Y	-0.0548563
W_X111	11.1634	W_Y	-0.024946		A		-176.112	All_adjust1		-0.0183237	flag_plus	0	OX	11.4947	O_Y	-0.0576474
W_X111	11.1088	W_Y	-0.0286541		A		-176.733	All_adjust1		-0.0225862	flag_plus	0	OX	11.4404	O_Y	-0.0637377
W_X111	11.081	W_Y	-0.0302448		A		-176.931	All_adjust1		-0.021787	flag_plus	0	OX	11.4126	O_Y	-0.0665451
W_X111	11.052	W_Y	-0.031797		A		-177.099	All_adjust1		-0.023183	flag_plus	0	OX	11.3838	O_Y	-0.0693617
W_X111	11.0214	W_Y	-0.0333471		A		-177.099	All_adjust1		-0.0242727	flag_plus	0	OX	11.3533	O_Y	-0.0722478
W_X111	10.9897	W_Y	-0.034953		A		-177.099	All_adjust1		-0.0254396	flag_plus	0	OX	11.3217	O_Y	-0.0752379
W_X111	10.9575	W_Y	-0.0365877		A		-177.341	All_adjust1		-0.0265968	flag_plus	0	OX	11.2895	O_Y	-0.0782815
W_X111	10.9252	W_Y	-0.0414028		A		-177.539	All_adjust1		-0.0323799	flag_plus	0	OX	11.2573	O_Y	-0.0811891
W_X111	10.8585	W_Y	-0.0454796		A		-178.093	All_adjust1		-0.0341636	flag_plus	0	OX	11.1909	O_Y	-0.086915
W_X111	10.8246	W_Y	-0.046608		A		-178.44	All_adjust1		-0.032831	flag_plus	0	OX	11.157	O_Y	-0.089488
W_X111	10.7902	W_Y	-0.0475458		A		-178.856	All_adjust1		-0.0338143	flag_plus	0	OX	11.1227	O_Y	-0.0918941
W_X111	10.7546	W_Y	-0.048256		A		-179.154	All_adjust1		-0.0341688	flag_plus	0	OX	11.0872	O_Y	-0.0941202
