section	Arc	ahead														
section	amcl_linear_Y_ahead															
W_X	11.401	W_Y	-0.00712252		A		179	All_adjust1		-0.05	flag_plus	0	OX	11.8032	O_Y	-0.136607
W_X	11.3753	W_Y	-0.00504493		A		178.925	All_adjust1		0.00523069	flag_plus	1	OX	11.508	O_Y	-0.13346
W_X	11.3507	W_Y	-0.00458327		A		178.925	All_adjust1		0.00594364	flag_plus	2	OX	11.4834	O_Y	-0.132886
W_X	11.3261	W_Y	-0.00412157		A		178.925	All_adjust1		0.00681568	flag_plus	3	OX	11.4588	O_Y	-0.132312
W_X	11.301	W_Y	-0.00364963		A		178.307	All_adjust1		0.0196788	flag_plus	4	OX	11.4336	O_Y	-0.131724
W_X	11.2758	W_Y	-0.00290616		A		177.688	All_adjust1		0.0473989	flag_plus	5	OX	11.4085	O_Y	-0.130866
W_X	11.2233	W_Y	-0.000788142		A		178.309	All_adjust1		0.05	flag_plus	6	OX	11.356	O_Y	-0.128508
W_X	11.1965	W_Y	2.85848E-06		A		178.309	All_adjust1		0.000343379	flag_plus	6	OX	11.3292	O_Y	-0.127594
W_X	11.1702	W_Y	-0.00232337		A		178.412	All_adjust1		0.0303367	flag_plus	7	OX	11.3013	O_Y	-0.126643
W_X	11.1445	W_Y	-0.00967914		A		179.388	All_adjust1		-0.0127292	flag_plus	7	OX	11.2718	O_Y	-0.125636
W_X	11.1152	W_Y	-0.0097257		A		179.678	All_adjust1		-0.0056711	flag_plus	7	OX	11.2423	O_Y	-0.124996
W_X	11.084	W_Y	-0.00955068		A		179.382	All_adjust1		-0.00652752	flag_plus	7	OX	11.2111	O_Y	-0.124473
W_X	11.0528	W_Y	-0.00921432		A		179.085	All_adjust1		-0.00618875	flag_plus	7	OX	11.1799	O_Y	-0.123789
W_X	10.9894	W_Y	-0.00820146		A		-179.638	All_adjust1		-0.00492378	flag_plus	7	OX	11.1165	O_Y	-0.122067
W_X	10.9571	W_Y	-0.00840547		A		179.799	All_adjust1		-0.00622133	flag_plus	7	OX	11.0842	O_Y	-0.121911
W_X	10.9238	W_Y	-0.00868121		A		179.849	All_adjust1		-0.00628134	flag_plus	7	OX	11.0509	O_Y	-0.121421
W_X	10.89	W_Y	-0.00978101		A		179.99	All_adjust1		-0.00774842	flag_plus	7	OX	11.017	O_Y	-0.120924
