section	Arc	ahead											
section	amcl_linear_Y_ahead												
W_X	11.0101	W_Y	0.00052646	A	178.22All_adjust1		-0.000125262	flag_plus	0	OX	11.3928	O_Y	0.379104
W_X	10.9889	W_Y	-0.00104348	A	178.28All_adjust1		-0.000205375	flag_plus	0	OX	11.0982	O_Y	0.359781
W_X	10.9644	W_Y	-0.000406492	A	178.283All_adjust1		0.000343094	flag_plus	0	OX	11.0736	O_Y	0.358709
W_X	10.9398	W_Y	0.000331295	A	178.283All_adjust1		0.000124845	flag_plus	0	OX	11.049	O_Y	0.357638
W_X	10.9152	W_Y	0.00106908	A	178.283All_adjust1		0.000219385	flag_plus	0	OX	11.0245	O_Y	0.356567
W_X	10.8638	W_Y	0.0026102	A	178.283All_adjust1		0.000643353	flag_plus	0	OX	10.9731	O_Y	0.354329
W_X	10.837	W_Y	0.00341358	A	178.283All_adjust1		0.000458267	flag_plus	0	OX	10.9463	O_Y	0.353162
W_X	10.8091	W_Y	0.00424965	A	178.283All_adjust1		0.000709566	flag_plus	0	OX	10.9184	O_Y	0.351948
W_X	10.7803	W_Y	0.00431775	A	178.298All_adjust1		0.000530233	flag_plus	0	OX	10.8895	O_Y	0.350686
W_X	10.7513	W_Y	-0.00518129	A	178.496All_adjust1		-0.00306786	flag_plus	0	OX	10.8583	O_Y	0.349329
W_X	10.7208	W_Y	-0.0074265	A	178.554All_adjust1		-0.000132978	flag_plus	0	OX	10.8272	O_Y	0.347971
W_X	10.6896	W_Y	-0.0066394	A	178.554All_adjust1		-0.000447772	flag_plus	0	OX	10.796	O_Y	0.346614
W_X	10.6229	W_Y	-0.00495488	A	178.554All_adjust1		-0.000464886	flag_plus	0	OX	10.7293	O_Y	0.34371
W_X	10.5884	W_Y	-0.00408511	A	178.554All_adjust1		-0.000673544	flag_plus	0	OX	10.6949	O_Y	0.34221
W_X	10.5529	W_Y	-0.00318766	A	178.387All_adjust1		-0.000401923	flag_plus	0	OX	10.6594	O_Y	0.340662
W_X	10.5163	W_Y	-0.00215604	A	178.387All_adjust1		-0.000219411	flag_plus	0	OX	10.6228	O_Y	0.339174
W_X	10.4785	W_Y	-0.00109352	A	178.387All_adjust1		-7.40824E-05	flag_plus	0	OX	10.5851	O_Y	0.337641
W_X	10.4426	W_Y	-0.00662075	A	178.549All_adjust1		-0.00248965	flag_plus	0	OX	10.5452	O_Y	0.336019
W_X	10.4056	W_Y	-0.0106819	A	178.671All_adjust1		-0.00169262	flag_plus	0	OX	10.5053	O_Y	0.334397
W_X	10.3236	W_Y	-0.00877814	A	178.671All_adjust1		-0.000210018	flag_plus	0	OX	10.4233	O_Y	0.331065
W_X	10.282	W_Y	-0.00781334	A	178.671All_adjust1		-0.00124506	flag_plus	0	OX	10.3817	O_Y	0.329376
W_X	10.2394	W_Y	-0.00682358	A	178.671All_adjust1		-0.000940365	flag_plus	0	OX	10.3391	O_Y	0.327643
W_X	10.1966	W_Y	-0.00873174	A	178.727All_adjust1		-0.00192608	flag_plus	0	OX	10.2954	O_Y	0.325866
W_X	10.1554	W_Y	-0.01683	A	178.901All_adjust1		-0.00416279	flag_plus	0	OX	10.2511	O_Y	0.324066
W_X	10.1112	W_Y	-0.0164329	A	178.91All_adjust1		-0.00107391	flag_plus	0	OX	10.2068	O_Y	0.322267
W_X	10.0226	W_Y	-0.0147474	A	178.91All_adjust1		-0.0018711	flag_plus	0	OX	10.1183	O_Y	0.318668
W_X	9.97557	W_Y	-0.0138516	A	178.91All_adjust1		-0.00213244	flag_plus	0	OX	10.0713	O_Y	0.316756
section	back	liner											
W_X	9.29914	W_Y	-0.0391868	A	179.525All_adjust1		-0.0121018	flag_plus	0	OX	9.97569	O_Y	0.31287
W_X	9.24987	W_Y	-0.038778	A	179.525All_adjust1		-0.00166494	flag_plus	0	OX	9.3367	O_Y	0.286896
W_X	9.20084	W_Y	-0.0402133	A	179.552All_adjust1		-0.00644189	flag_plus	0	OX	9.28751	O_Y	0.284896
W_X	9.15281	W_Y	-0.0583402	A	179.827All_adjust1		-0.0128718	flag_plus	0	OX	9.23776	O_Y	0.282874
W_X	9.1036	W_Y	-0.06465	A	179.705All_adjust1		-0.00831154	flag_plus	0	OX	9.18803	O_Y	0.280852
W_X	9.05383	W_Y	-0.0643939	A	179.705All_adjust1		-0.00858803	flag_plus	0	OX	9.13828	O_Y	0.279018
W_X	9.00405	W_Y	-0.0641377	A	179.705All_adjust1		-0.00960016	flag_plus	0	OX	9.08854	O_Y	0.277184
W_X	8.90732	W_Y	-0.0781299	A	179.909All_adjust1		-0.0151186	flag_plus	0	OX	8.98905	O_Y	0.273516
W_X	8.85878	W_Y	-0.0846844	A	179.828All_adjust1		-0.012037	flag_plus	0	OX	8.93931	O_Y	0.271682
W_X	8.809	W_Y	-0.0845351	A	179.828All_adjust1		-0.0115957	flag_plus	0	OX	8.88956	O_Y	0.269998
W_X	8.75923	W_Y	-0.0843858	A	179.828All_adjust1		-0.0126459	flag_plus	0	OX	8.83981	O_Y	0.268314
